id,Trust,POD,detail_01,detail_02,detail_03,detail_04,act,value
Inpatients,RCD,NEL,D,DZ,DZ09,DZ09A,1,1
Inpatients,RCD,NEL,D,DZ,DZ09,DZ09B,1,2
Inpatients,RCD,NEL,D,DZ,DZ11,DZ11A,1,1
Inpatients,RCD,NEL,D,DZ,DZ11,DZ11B,1,2
Inpatients,RCD,NEL,D,DZ,DZ15,DZ15F,1,1
Inpatients,RCD,NEL,D,DZ,DZ21,DZ21J,1,2
Inpatients,RCD,NEL,D,DZ,DZ22,DZ22C,1,1
Inpatients,RCD,NEL,D,DZ,DZ28,DZ28Z,1,1
Inpatients,RCD,NEL,E,EA,EA36,EA36A,2,6
Inpatients,RCD,NEL,E,EB,EB01,EB01Z,8,4
Inpatients,RCD,NEL,E,EB,EB03,EB03H,1,3
Inpatients,RCD,NEL,E,EB,EB03,EB03I,1,1
Inpatients,RCD,NEL,E,EB,EB05,EB05Z,1,1
Inpatients,RCD,NEL,E,EB,EB07,EB07H,1,2
Inpatients,RCD,NEL,E,EB,EB07,EB07I,3,2
Inpatients,RCD,NEL,E,EB,EB10,EB10Z,2,4
Inpatients,RCD,NEL,F,FZ,FZ12,FZ12D,1,6
Inpatients,RCD,NEL,F,FZ,FZ17,FZ17A,1,5
Inpatients,RCD,NEL,F,FZ,FZ20,FZ20B,2,5
Inpatients,RCD,NEL,F,FZ,FZ37,FZ37F,1,1
Inpatients,RCD,NEL,F,FZ,FZ45,FZ45B,1,2
Inpatients,RCD,NEL,F,FZ,FZ47,FZ47A,1,3
Inpatients,RCD,NEL,F,FZ,FZ47,FZ47B,1,1
Inpatients,RCD,NEL,F,FZ,FZ47,FZ47C,4,3
Inpatients,RCD,NEL,F,FZ,FZ66,FZ66A,1,8
Inpatients,RCD,NEL,F,FZ,FZ75,FZ75B,1,5
Inpatients,RCD,NEL,G,GC,GC16,GC16D,2,2
Inpatients,RCD,NEL,H,HA,HA29,HA29Z,1,1
Inpatients,RCD,NEL,H,HA,HA31,HA31C,1,3
Inpatients,RCD,NEL,H,HA,HA34,HA34Z,1,2
Inpatients,RCD,NEL,H,HA,HA71,HA71C,1,3
Inpatients,RCD,NEL,H,HA,HA73,HA73C,1,1
Inpatients,RCD,NEL,H,HA,HA81,HA81C,1,1
Inpatients,RCD,NEL,H,HA,HA94,HA94Z,1,7
Inpatients,RCD,NEL,H,HB,HB14,HB14B,1,3
Inpatients,RCD,NEL,H,HB,HB23,HB23B,1,2
Inpatients,RCD,NEL,H,HC,HC27,HC27B,1,2
Inpatients,RCD,NEL,H,HC,HC32,HC32C,1,1
Inpatients,RCD,NEL,H,HD,HD21,HD21B,1,1
Inpatients,RCD,NEL,H,HD,HD21,HD21C,1,1
Inpatients,RCD,NEL,H,HD,HD23,HD23C,1,1
Inpatients,RCD,NEL,H,HR,HR06,HR06A,1,7
Inpatients,RCD,NEL,H,HR,HR06,HR06B,1,6
Inpatients,RCD,NEL,J,JC,JC15,JC15Z,1,1
Inpatients,RCD,NEL,J,JD,JD03,JD03A,1,1
Inpatients,RCD,NEL,J,JD,JD03,JD03C,1,1
Inpatients,RCD,NEL,K,KC,KC05,KC05D,1,3
Inpatients,RCD,NEL,L,LA,LA04,LA04F,1,1
Inpatients,RCD,NEL,L,LA,LA04,LA04G,1,1
Inpatients,RCD,NEL,L,LB,LB15,LB15E,1,1
Inpatients,RCD,NEL,L,LB,LB40,LB40B,1,1
Inpatients,RCD,NEL,P,PA,PA01,PA01B,1,1
Inpatients,RCD,NEL,P,PA,PA03,PA03B,5,3
Inpatients,RCD,NEL,P,PA,PA04,PA04A,1,1
Inpatients,RCD,NEL,P,PA,PA07,PA07A,1,1
Inpatients,RCD,NEL,P,PA,PA07,PA07B,1,1
Inpatients,RCD,NEL,P,PA,PA11,PA11Z,4,2
Inpatients,RCD,NEL,P,PA,PA14,PA14D,1,1
Inpatients,RCD,NEL,P,PA,PA14,PA14E,1,1
Inpatients,RCD,NEL,P,PA,PA19,PA19A,4,2
Inpatients,RCD,NEL,P,PA,PA21,PA21B,1,1
Inpatients,RCD,NEL,P,PA,PA23,PA23B,1,1
Inpatients,RCD,NEL,P,PA,PA26,PA26B,1,1
Inpatients,RCD,NEL,P,PA,PA29,PA29Z,2,1
Inpatients,RCD,NEL,P,PA,PA32,PA32B,1,1
Inpatients,RCD,NEL,P,PA,PA34,PA34B,1,1
Inpatients,RCD,NEL,P,PA,PA38,PA38C,1,1
Inpatients,RCD,NEL,P,PA,PA50,PA50Z,2,1
Inpatients,RCD,NEL,P,PA,PA58,PA58Z,1,1
Inpatients,RCD,NEL,P,PA,PA63,PA63A,1,1
Inpatients,RCD,NEL,P,PA,PA63,PA63C,1,1
Inpatients,RCD,NEL,P,PB,PB02,PB02Z,3,2
Inpatients,RCD,NEL,Q,QZ,QZ14,QZ14B,1,1
Inpatients,RCD,NEL,Q,QZ,QZ15,QZ15B,2,10
Inpatients,RCD,NEL,Q,QZ,QZ15,QZ15C,1,3
Inpatients,RCD,NEL,S,SA,SA30,SA30Z,1,1
Inpatients,RCD,NEL,U,UZ,UZ01,UZ01Z,1,1
Inpatients,RCD,NEL,W,WA,WA03,WA03X,1,3
Inpatients,RCD,NEL,W,WA,WA11,WA11X,3,2
Inpatients,RCD,NEL,W,WA,WA12,WA12X,1,2
Inpatients,RCD,NEL,W,WA,WA16,WA16W,1,1
Inpatients,RCD,NEL,W,WA,WA16,WA16Y,2,1
Inpatients,RCD,NEL,W,WA,WA18,WA18V,1,14
Inpatients,RCD,NEL,W,WA,WA18,WA18Y,1,1
Inpatients,RCD,NELNE,N,NZ,NZ11,NZ11A,1,2
Inpatients,RCD,NELNE,N,NZ,NZ11,NZ11B,3,5
Inpatients,RCD,NELNE,N,NZ,NZ11,NZ11C,1,2
Inpatients,RCD,NELNE,N,NZ,NZ11,NZ11F,4,7
Inpatients,RCD,NELNE,N,NZ,NZ11,NZ11G,1,2
Inpatients,RCD,NELNE,N,NZ,NZ12,NZ12E,1,2
Inpatients,RCD,NELNE,N,NZ,NZ13,NZ13A,1,2
Inpatients,RCD,NELNE,N,NZ,NZ14,NZ14A,1,2
Inpatients,RCD,NELNE,P,PA,PA01,PA01B,1,1
Inpatients,RJL,DC,A,AB,AB04,AB04Z,1,1
Inpatients,RJL,DC,A,AB,AB05,AB05Z,14,6
Inpatients,RJL,DC,A,AB,AB06,AB06Z,4,1
Inpatients,RJL,DC,A,AB,AB09,AB09Z,2,1
Inpatients,RJL,DC,B,BZ,BZ01,BZ01Z,8,8
Inpatients,RJL,DC,B,BZ,BZ02,BZ02Z,123,91
Inpatients,RJL,DC,B,BZ,BZ06,BZ06A,1,1
Inpatients,RJL,DC,B,BZ,BZ07,BZ07A,10,6
Inpatients,RJL,DC,B,BZ,BZ18,BZ18Z,1,1
Inpatients,RJL,DC,B,BZ,BZ23,BZ23Z,69,25
Inpatients,RJL,DC,B,BZ,BZ24,BZ24C,1,1
Inpatients,RJL,DC,C,CZ,CZ12,CZ12V,1,1
Inpatients,RJL,DC,C,CZ,CZ30,CZ30Y,2,1
Inpatients,RJL,DC,C,CZ,CZ31,CZ31Y,1,1
Inpatients,RJL,DC,C,CZ,CZ33,CZ33Y,1,1
Inpatients,RJL,DC,C,CZ,CZ36,CZ36Y,1,1
Inpatients,RJL,DC,C,CZ,CZ37,CZ37Y,3,1
Inpatients,RJL,DC,C,CZ,CZ41,CZ41Y,1,1
Inpatients,RJL,DC,E,EA,EA03,EA03Z,1,2
Inpatients,RJL,DC,E,EA,EA36,EA36A,3,4
Inpatients,RJL,DC,F,FZ,FZ13,FZ13C,1,1
Inpatients,RJL,DC,F,FZ,FZ17,FZ17B,1,2
Inpatients,RJL,DC,F,FZ,FZ18,FZ18B,1,1
Inpatients,RJL,DC,F,FZ,FZ18,FZ18C,1,1
Inpatients,RJL,DC,F,FZ,FZ51,FZ51Z,2,1
Inpatients,RJL,DC,F,FZ,FZ52,FZ52Z,1,1
Inpatients,RJL,DC,F,FZ,FZ53,FZ53Z,1,1
Inpatients,RJL,DC,F,FZ,FZ56,FZ56Z,4,2
Inpatients,RJL,DC,F,FZ,FZ60,FZ60Z,4,1
Inpatients,RJL,DC,F,FZ,FZ61,FZ61Z,7,3
Inpatients,RJL,DC,F,FZ,FZ64,FZ64A,3,2
Inpatients,RJL,DC,H,HB,HB14,HB14C,1,2
Inpatients,RJL,DC,H,HB,HB24,HB24C,3,3
Inpatients,RJL,DC,H,HB,HB34,HB34E,1,1
Inpatients,RJL,DC,H,HB,HB53,HB53Z,1,2
Inpatients,RJL,DC,H,HB,HB55,HB55C,1,1
Inpatients,RJL,DC,H,HB,HB62,HB62C,1,3
Inpatients,RJL,DC,H,HB,HB72,HB72Z,1,2
Inpatients,RJL,DC,H,HC,HC32,HC32C,1,1
Inpatients,RJL,DC,H,HD,HD40,HD40B,2,1
Inpatients,RJL,DC,J,JC,JC04,JC04A,1,2
Inpatients,RJL,DC,J,JC,JC04,JC04B,3,4
Inpatients,RJL,DC,J,JC,JC04,JC04C,3,3
Inpatients,RJL,DC,J,JC,JC15,JC15Z,3,2
Inpatients,RJL,DC,J,JC,JC16,JC16Z,1,1
Inpatients,RJL,DC,L,LB,LB06,LB06G,5,2
Inpatients,RJL,DC,L,LB,LB14,LB14Z,1,1
Inpatients,RJL,DC,L,LB,LB36,LB36Z,2,1
Inpatients,RJL,DC,L,LB,LB56,LB56A,2,2
Inpatients,RJL,DC,L,LB,LB65,LB65B,1,2
Inpatients,RJL,DC,L,LB,LB72,LB72A,5,1
Inpatients,RJL,DC,M,MA,MA12,MA12Z,2,2
Inpatients,RJL,DC,M,MA,MA18,MA18C,1,1
Inpatients,RJL,DC,M,MA,MA21,MA21Z,1,1
Inpatients,RJL,DC,Q,QZ,QZ14,QZ14B,1,1
Inpatients,RJL,DC,S,SA,SA09,SA09D,1,1
Inpatients,RJL,DC,W,WA,WA21,WA21Y,1,1
Inpatients,RJL,EL,B,BZ,BZ01,BZ01Z,1,1
Inpatients,RJL,EL,B,BZ,BZ24,BZ24A,1,3
Inpatients,RJL,EL,C,CZ,CZ05,CZ05T,1,1
Inpatients,RJL,EL,C,CZ,CZ37,CZ37Y,1,1
Inpatients,RJL,EL,F,FZ,FZ74,FZ74A,1,8
Inpatients,RJL,EL,G,GB,GB04,GB04D,1,1
Inpatients,RJL,EL,H,HB,HB12,HB12C,3,16
Inpatients,RJL,EL,H,HB,HB21,HB21B,1,6
Inpatients,RJL,EL,H,HB,HB21,HB21C,1,6
Inpatients,RJL,EL,H,HB,HB23,HB23C,1,2
Inpatients,RJL,EL,K,KA,KA09,KA09B,1,2
Inpatients,RJL,EL,L,LB,LB40,LB40B,1,1
Inpatients,RJL,EL,L,LB,LB68,LB68Z,1,2
Inpatients,RJL,EL,M,MA,MA07,MA07D,1,3
Inpatients,RJL,NEL,A,AA,AA31,AA31A,1,1
Inpatients,RJL,NEL,A,AA,AA31,AA31B,1,1
Inpatients,RJL,NEL,B,BZ,BZ24,BZ24A,1,2
Inpatients,RJL,NEL,C,CZ,CZ23,CZ23Y,1,1
Inpatients,RJL,NEL,D,DZ,DZ11,DZ11A,1,3
Inpatients,RJL,NEL,D,DZ,DZ19,DZ19B,1,3
Inpatients,RJL,NEL,E,EA,EA49,EA49Z,1,4
Inpatients,RJL,NEL,E,EB,EB01,EB01Z,2,1
Inpatients,RJL,NEL,E,EB,EB05,EB05Z,1,3
Inpatients,RJL,NEL,E,EB,EB08,EB08I,1,1
Inpatients,RJL,NEL,F,FZ,FZ24,FZ24E,1,1
Inpatients,RJL,NEL,F,FZ,FZ36,FZ36E,1,2
Inpatients,RJL,NEL,F,FZ,FZ43,FZ43B,1,2
Inpatients,RJL,NEL,F,FZ,FZ43,FZ43C,1,1
Inpatients,RJL,NEL,F,FZ,FZ45,FZ45C,2,1
Inpatients,RJL,NEL,F,FZ,FZ47,FZ47C,1,1
Inpatients,RJL,NEL,G,GC,GC15,GC15B,1,4
Inpatients,RJL,NEL,H,HA,HA71,HA71C,1,3
Inpatients,RJL,NEL,H,HA,HA81,HA81C,1,1
Inpatients,RJL,NEL,H,HD,HD21,HD21B,1,1
Inpatients,RJL,NEL,J,JC,JC14,JC14Z,1,1
Inpatients,RJL,NEL,K,KC,KC05,KC05E,1,1
Inpatients,RJL,NEL,L,LA,LA04,LA04D,1,4
Inpatients,RJL,NEL,L,LA,LA04,LA04F,1,1
Inpatients,RJL,NEL,L,LB,LB35,LB35B,1,1
Inpatients,RJL,NEL,L,LB,LB40,LB40B,1,1
Inpatients,RJL,NEL,P,PA,PA08,PA08B,1,1
Inpatients,RJL,NEL,P,PA,PA15,PA15B,1,1
Inpatients,RJL,NEL,P,PA,PA19,PA19A,2,1
Inpatients,RJL,NEL,P,PA,PA19,PA19B,1,1
Inpatients,RJL,NEL,P,PA,PA35,PA35B,1,1
Inpatients,RJL,NEL,P,PA,PA63,PA63B,1,1
Inpatients,RJL,NEL,P,PA,PA66,PA66Z,1,1
Inpatients,RJL,NEL,P,PA,PA69,PA69Z,1,1
Inpatients,RJL,NEL,S,SA,SA09,SA09F,1,1
Inpatients,RJL,NEL,V,VA,VA10,VA10B,1,2
Inpatients,RJL,NEL,V,VA,VA12,VA12B,1,5
Inpatients,RJL,NEL,W,WA,WA11,WA11Y,1,1
Inpatients,RJL,NELNE,A,AA,AA22,AA22A,1,7
Inpatients,RJL,NELNE,N,NZ,NZ12,NZ12F,1,2
Inpatients,RR8,DC,A,AA,AA09,AA09A,1,3
Inpatients,RR8,DC,A,AA,AA09,AA09B,2,3
Inpatients,RR8,DC,A,AA,AA12,AA12A,1,8
Inpatients,RR8,DC,A,AA,AA19,AA19B,3,8
Inpatients,RR8,DC,A,AA,AA21,AA21A,2,3
Inpatients,RR8,DC,A,AA,AA21,AA21B,2,1
Inpatients,RR8,DC,A,AA,AA24,AA24A,1,1
Inpatients,RR8,DC,A,AA,AA26,AA26A,4,4
Inpatients,RR8,DC,A,AA,AA26,AA26B,1,1
Inpatients,RR8,DC,A,AA,AA32,AA32Z,1,1
Inpatients,RR8,DC,A,AB,AB03,AB03Z,7,4
Inpatients,RR8,DC,A,AB,AB04,AB04Z,26,16
Inpatients,RR8,DC,A,AB,AB05,AB05Z,2,1
Inpatients,RR8,DC,A,AB,AB06,AB06Z,5,3
Inpatients,RR8,DC,A,AB,AB07,AB07Z,1,3
Inpatients,RR8,DC,A,AB,AB09,AB09Z,1,1
Inpatients,RR8,DC,B,BZ,BZ01,BZ01Z,2,2
Inpatients,RR8,DC,B,BZ,BZ02,BZ02Z,27,20
Inpatients,RR8,DC,B,BZ,BZ03,BZ03Z,2,2
Inpatients,RR8,DC,B,BZ,BZ04,BZ04Z,2,1
Inpatients,RR8,DC,B,BZ,BZ06,BZ06A,9,8
Inpatients,RR8,DC,B,BZ,BZ06,BZ06B,1,1
Inpatients,RR8,DC,B,BZ,BZ07,BZ07A,12,7
Inpatients,RR8,DC,B,BZ,BZ07,BZ07B,1,1
Inpatients,RR8,DC,B,BZ,BZ10,BZ10A,8,5
Inpatients,RR8,DC,B,BZ,BZ12,BZ12Z,7,11
Inpatients,RR8,DC,B,BZ,BZ13,BZ13Z,6,5
Inpatients,RR8,DC,B,BZ,BZ15,BZ15A,1,1
Inpatients,RR8,DC,B,BZ,BZ16,BZ16A,3,3
Inpatients,RR8,DC,B,BZ,BZ16,BZ16B,1,1
Inpatients,RR8,DC,B,BZ,BZ18,BZ18Z,1,1
Inpatients,RR8,DC,B,BZ,BZ19,BZ19Z,6,2
Inpatients,RR8,DC,B,BZ,BZ20,BZ20Z,1,2
Inpatients,RR8,DC,B,BZ,BZ21,BZ21Z,5,8
Inpatients,RR8,DC,B,BZ,BZ22,BZ22Z,3,3
Inpatients,RR8,DC,B,BZ,BZ23,BZ23Z,5,2
Inpatients,RR8,DC,C,CZ,CZ02,CZ02T,1,2
Inpatients,RR8,DC,C,CZ,CZ02,CZ02X,1,1
Inpatients,RR8,DC,C,CZ,CZ02,CZ02Y,1,1
Inpatients,RR8,DC,C,CZ,CZ03,CZ03Y,1,2
Inpatients,RR8,DC,C,CZ,CZ05,CZ05T,1,1
Inpatients,RR8,DC,C,CZ,CZ05,CZ05Y,1,1
Inpatients,RR8,DC,C,CZ,CZ08,CZ08S,1,1
Inpatients,RR8,DC,C,CZ,CZ08,CZ08T,2,2
Inpatients,RR8,DC,C,CZ,CZ08,CZ08V,1,1
Inpatients,RR8,DC,C,CZ,CZ08,CZ08Y,2,1
Inpatients,RR8,DC,C,CZ,CZ09,CZ09V,2,2
Inpatients,RR8,DC,C,CZ,CZ09,CZ09Y,1,1
Inpatients,RR8,DC,C,CZ,CZ10,CZ10U,1,2
Inpatients,RR8,DC,C,CZ,CZ12,CZ12V,5,3
Inpatients,RR8,DC,C,CZ,CZ12,CZ12Y,15,9
Inpatients,RR8,DC,C,CZ,CZ14,CZ14Y,2,3
Inpatients,RR8,DC,C,CZ,CZ17,CZ17U,1,1
Inpatients,RR8,DC,C,CZ,CZ17,CZ17Y,3,5
Inpatients,RR8,DC,C,CZ,CZ21,CZ21Y,2,1
Inpatients,RR8,DC,C,CZ,CZ22,CZ22X,1,1
Inpatients,RR8,DC,C,CZ,CZ27,CZ27Z,1,2
Inpatients,RR8,DC,C,CZ,CZ30,CZ30Y,1,1
Inpatients,RR8,DC,C,CZ,CZ34,CZ34U,1,1
Inpatients,RR8,DC,C,CZ,CZ36,CZ36U,1,1
Inpatients,RR8,DC,C,CZ,CZ36,CZ36Y,3,2
Inpatients,RR8,DC,C,CZ,CZ37,CZ37U,1,1
Inpatients,RR8,DC,C,CZ,CZ39,CZ39U,1,1
Inpatients,RR8,DC,C,CZ,CZ40,CZ40Y,4,2
Inpatients,RR8,DC,C,CZ,CZ41,CZ41U,1,1
Inpatients,RR8,DC,C,CZ,CZ41,CZ41Y,2,1
Inpatients,RR8,DC,C,CZ,CZ42,CZ42U,16,9
Inpatients,RR8,DC,C,CZ,CZ42,CZ42Y,1,1
Inpatients,RR8,DC,D,DZ,DZ03,DZ03A,25,75
Inpatients,RR8,DC,D,DZ,DZ03,DZ03B,47,104
Inpatients,RR8,DC,D,DZ,DZ06,DZ06Z,1,2
Inpatients,RR8,DC,D,DZ,DZ07,DZ07A,3,2
Inpatients,RR8,DC,D,DZ,DZ07,DZ07B,1,1
Inpatients,RR8,DC,D,DZ,DZ19,DZ19B,1,1
Inpatients,RR8,DC,D,DZ,DZ25,DZ25B,5,5
Inpatients,RR8,DC,D,DZ,DZ29,DZ29A,2,1
Inpatients,RR8,DC,D,DZ,DZ30,DZ30Z,1,1
Inpatients,RR8,DC,E,EA,EA03,EA03Z,11,25
Inpatients,RR8,DC,E,EA,EA05,EA05Z,2,7
Inpatients,RR8,DC,E,EA,EA07,EA07Z,6,50
Inpatients,RR8,DC,E,EA,EA12,EA12Z,23,119
Inpatients,RR8,DC,E,EA,EA31,EA31Z,1,3
Inpatients,RR8,DC,E,EA,EA36,EA36A,14,18
Inpatients,RR8,DC,E,EA,EA44,EA44Z,5,6
Inpatients,RR8,DC,E,EA,EA47,EA47Z,6,1
Inpatients,RR8,DC,E,EA,EA48,EA48Z,1,3
Inpatients,RR8,DC,E,EB,EB01,EB01Z,4,4
Inpatients,RR8,DC,E,EB,EB03,EB03I,1,2
Inpatients,RR8,DC,E,EB,EB06,EB06Z,1,2
Inpatients,RR8,DC,E,EB,EB07,EB07I,8,6
Inpatients,RR8,DC,F,FZ,FZ10,FZ10B,1,9
Inpatients,RR8,DC,F,FZ,FZ11,FZ11B,1,3
Inpatients,RR8,DC,F,FZ,FZ12,FZ12D,1,5
Inpatients,RR8,DC,F,FZ,FZ12,FZ12F,5,10
Inpatients,RR8,DC,F,FZ,FZ13,FZ13Z,4,3
Inpatients,RR8,DC,F,FZ,FZ17,FZ17C,1,2
Inpatients,RR8,DC,F,FZ,FZ17,FZ17D,1,1
Inpatients,RR8,DC,F,FZ,FZ18,FZ18C,5,6
Inpatients,RR8,DC,F,FZ,FZ18,FZ18D,2,2
Inpatients,RR8,DC,F,FZ,FZ19,FZ19Z,9,10
Inpatients,RR8,DC,F,FZ,FZ21,FZ21Z,2,2
Inpatients,RR8,DC,F,FZ,FZ22,FZ22A,5,4
Inpatients,RR8,DC,F,FZ,FZ22,FZ22B,4,5
Inpatients,RR8,DC,F,FZ,FZ24,FZ24A,1,1
Inpatients,RR8,DC,F,FZ,FZ24,FZ24B,10,8
Inpatients,RR8,DC,F,FZ,FZ24,FZ24C,11,7
Inpatients,RR8,DC,F,FZ,FZ25,FZ25A,6,3
Inpatients,RR8,DC,F,FZ,FZ25,FZ25B,3,4
Inpatients,RR8,DC,F,FZ,FZ27,FZ27A,1,2
Inpatients,RR8,DC,F,FZ,FZ27,FZ27C,5,5
Inpatients,RR8,DC,F,FZ,FZ28,FZ28A,2,1
Inpatients,RR8,DC,F,FZ,FZ28,FZ28B,12,7
Inpatients,RR8,DC,F,FZ,FZ28,FZ28C,1,2
Inpatients,RR8,DC,F,FZ,FZ29,FZ29Z,2,2
Inpatients,RR8,DC,F,FZ,FZ30,FZ30Z,3,2
Inpatients,RR8,DC,F,FZ,FZ31,FZ31F,4,2
Inpatients,RR8,DC,F,FZ,FZ42,FZ42Z,3,3
Inpatients,RR8,DC,F,FZ,FZ46,FZ46C,1,1
Inpatients,RR8,DC,F,FZ,FZ49,FZ49C,14,5
Inpatients,RR8,DC,F,FZ,FZ50,FZ50Z,3,1
Inpatients,RR8,DC,F,FZ,FZ51,FZ51Z,11,5
Inpatients,RR8,DC,F,FZ,FZ52,FZ52Z,25,14
Inpatients,RR8,DC,F,FZ,FZ53,FZ53Z,7,4
Inpatients,RR8,DC,F,FZ,FZ54,FZ54Z,2,1
Inpatients,RR8,DC,F,FZ,FZ55,FZ55Z,2,1
Inpatients,RR8,DC,F,FZ,FZ56,FZ56Z,9,4
Inpatients,RR8,DC,F,FZ,FZ57,FZ57Z,1,1
Inpatients,RR8,DC,F,FZ,FZ58,FZ58Z,11,13
Inpatients,RR8,DC,F,FZ,FZ60,FZ60Z,10,4
Inpatients,RR8,DC,F,FZ,FZ61,FZ61Z,25,10
Inpatients,RR8,DC,F,FZ,FZ62,FZ62Z,26,33
Inpatients,RR8,DC,F,FZ,FZ63,FZ63Z,1,1
Inpatients,RR8,DC,F,FZ,FZ65,FZ65Z,2,2
Inpatients,RR8,DC,G,GB,GB02,GB02B,1,1
Inpatients,RR8,DC,G,GB,GB02,GB02C,10,10
Inpatients,RR8,DC,G,GB,GB03,GB03A,2,2
Inpatients,RR8,DC,G,GB,GB03,GB03B,4,3
Inpatients,RR8,DC,G,GB,GB04,GB04Z,3,2
Inpatients,RR8,DC,G,GC,GC12,GC12B,1,1
Inpatients,RR8,DC,G,GC,GC15,GC15D,1,1
Inpatients,RR8,DC,H,HA,HA52,HA52Z,3,12
Inpatients,RR8,DC,H,HA,HA53,HA53Z,2,6
Inpatients,RR8,DC,H,HA,HA54,HA54Z,5,7
Inpatients,RR8,DC,H,HA,HA55,HA55Z,3,4
Inpatients,RR8,DC,H,HA,HA56,HA56A,1,1
Inpatients,RR8,DC,H,HA,HA56,HA56B,1,1
Inpatients,RR8,DC,H,HA,HA71,HA71C,4,15
Inpatients,RR8,DC,H,HA,HA81,HA81C,1,1
Inpatients,RR8,DC,H,HB,HB14,HB14B,1,3
Inpatients,RR8,DC,H,HB,HB14,HB14C,3,8
Inpatients,RR8,DC,H,HB,HB16,HB16B,1,1
Inpatients,RR8,DC,H,HB,HB16,HB16C,1,1
Inpatients,RR8,DC,H,HB,HB21,HB21C,1,6
Inpatients,RR8,DC,H,HB,HB22,HB22C,1,3
Inpatients,RR8,DC,H,HB,HB23,HB23B,1,2
Inpatients,RR8,DC,H,HB,HB23,HB23C,2,4
Inpatients,RR8,DC,H,HB,HB24,HB24C,6,7
Inpatients,RR8,DC,H,HB,HB25,HB25J,6,9
Inpatients,RR8,DC,H,HB,HB31,HB31Z,1,5
Inpatients,RR8,DC,H,HB,HB51,HB51Z,3,15
Inpatients,RR8,DC,H,HB,HB53,HB53Z,2,6
Inpatients,RR8,DC,H,HB,HB54,HB54C,5,6
Inpatients,RR8,DC,H,HB,HB55,HB55C,15,14
Inpatients,RR8,DC,H,HB,HB56,HB56C,2,2
Inpatients,RR8,DC,H,HB,HB62,HB62C,4,11
Inpatients,RR8,DC,H,HB,HB63,HB63Z,5,6
Inpatients,RR8,DC,H,HB,HB71,HB71B,1,6
Inpatients,RR8,DC,H,HB,HB72,HB72Z,5,15
Inpatients,RR8,DC,H,HB,HB73,HB73Z,2,2
Inpatients,RR8,DC,H,HC,HC04,HC04B,1,6
Inpatients,RR8,DC,H,HC,HC04,HC04C,1,3
Inpatients,RR8,DC,H,HC,HC05,HC05C,2,5
Inpatients,RR8,DC,H,HC,HC12,HC12Z,3,2
Inpatients,RR8,DC,H,HC,HC27,HC27B,1,1
Inpatients,RR8,DC,H,HC,HC27,HC27C,6,4
Inpatients,RR8,DC,H,HC,HC28,HC28C,1,2
Inpatients,RR8,DC,H,HD,HD21,HD21C,1,1
Inpatients,RR8,DC,H,HD,HD23,HD23A,2,3
Inpatients,RR8,DC,H,HD,HD23,HD23B,42,23
Inpatients,RR8,DC,H,HD,HD23,HD23C,53,25
Inpatients,RR8,DC,H,HD,HD24,HD24A,1,1
Inpatients,RR8,DC,H,HD,HD24,HD24B,11,4
Inpatients,RR8,DC,H,HD,HD24,HD24C,16,6
Inpatients,RR8,DC,H,HD,HD39,HD39B,1,1
Inpatients,RR8,DC,H,HR,HR04,HR04C,1,10
Inpatients,RR8,DC,H,HR,HR06,HR06A,1,7
Inpatients,RR8,DC,J,JA,JA07,JA07E,1,2
Inpatients,RR8,DC,J,JA,JA07,JA07F,1,2
Inpatients,RR8,DC,J,JA,JA09,JA09F,5,6
Inpatients,RR8,DC,J,JA,JA09,JA09G,10,10
Inpatients,RR8,DC,J,JA,JA15,JA15E,2,2
Inpatients,RR8,DC,J,JC,JC01,JC01C,2,5
Inpatients,RR8,DC,J,JC,JC03,JC03B,5,15
Inpatients,RR8,DC,J,JC,JC03,JC03C,4,9
Inpatients,RR8,DC,J,JC,JC04,JC04B,3,6
Inpatients,RR8,DC,J,JC,JC04,JC04C,8,9
Inpatients,RR8,DC,J,JC,JC05,JC05C,1,1
Inpatients,RR8,DC,J,JC,JC14,JC14Z,2,1
Inpatients,RR8,DC,J,JC,JC15,JC15Z,43,24
Inpatients,RR8,DC,J,JC,JC16,JC16Z,6,5
Inpatients,RR8,DC,J,JC,JC17,JC17Z,16,14
Inpatients,RR8,DC,J,JC,JC18,JC18Z,1,1
Inpatients,RR8,DC,J,JC,JC19,JC19U,3,2
Inpatients,RR8,DC,J,JD,JD04,JD04B,3,5
Inpatients,RR8,DC,J,JD,JD04,JD04C,9,8
Inpatients,RR8,DC,K,KA,KA05,KA05B,17,9
Inpatients,RR8,DC,K,KA,KA06,KA06B,6,7
Inpatients,RR8,DC,K,KA,KA08,KA08Z,1,1
Inpatients,RR8,DC,L,LB,LB04,LB04B,1,2
Inpatients,RR8,DC,L,LB,LB06,LB06G,9,3
Inpatients,RR8,DC,L,LB,LB08,LB08A,1,2
Inpatients,RR8,DC,L,LB,LB08,LB08B,1,1
Inpatients,RR8,DC,L,LB,LB09,LB09Z,8,7
Inpatients,RR8,DC,L,LB,LB12,LB12Z,2,5
Inpatients,RR8,DC,L,LB,LB14,LB14D,10,10
Inpatients,RR8,DC,L,LB,LB14,LB14E,11,3
Inpatients,RR8,DC,L,LB,LB15,LB15E,1,1
Inpatients,RR8,DC,L,LB,LB17,LB17Z,29,7
Inpatients,RR8,DC,L,LB,LB18,LB18Z,3,1
Inpatients,RR8,DC,L,LB,LB26,LB26Z,8,10
